Children,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Responses,Fixes,Replacements,Reliability,Options,Respectfulness,Courteous,Listening,DummyChurn,DummyTechie,DummyContract,DummyPort_modem,DummyTablet,DummyInternetService,DummyPhone,DummyMultiple,DummyOnlineSecurity,DummyOnlineBackup,DummyDeviceProtection,DummyTechSupport,DummyStreamingTV,DummyStreamingMovies
4,47188.49,12.063,14,0,1,69.038,114.951,4,5,4,3,3,3,5,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2,92144.09,10.341,9,0,0,56.909,149.989,4,3,2,2,5,1,3,2,0,0,1,1,0,0,1,1,1,0,0,0,0,1
0,55419.79,12.237,13,2,0,57.636,174.958,3,3,3,3,2,3,4,3,0,0,0,0,0,0,1,1,1,1,0,0,1,0
2,39652.64,7.608,7,0,1,70.543,169.945,3,3,3,3,5,3,2,2,0,0,0,1,0,1,1,1,0,0,0,0,1,0
1,61508.68,13.541,13,1,1,69.497,222.614,2,3,3,4,4,4,3,3,1,0,0,0,1,0,1,0,0,1,0,1,1,1
2,69309.0,4.327,13,0,1,65.61,149.984,4,3,4,3,5,2,4,2,0,0,0,1,0,0,0,0,0,1,1,0,0,1
1,8947.57,9.048,14,2,0,60.556,149.971,3,4,4,4,3,3,4,3,0,1,0,0,0,0,0,0,0,1,0,1,0,1
0,11541.68,8.646,15,0,0,70.21,159.965,2,3,2,3,4,4,2,2,0,0,0,0,0,1,1,0,0,0,1,0,0,1
3,101766.0,11.277,10,0,0,68.069,194.999,5,4,5,3,3,4,4,4,0,1,1,1,1,0,1,1,0,1,1,1,0,1
1,8937.69,8.239,13,1,0,50.904,222.636,5,5,4,4,5,4,3,4,0,0,1,0,1,1,1,0,1,0,0,1,1,1
2,56462.8,11.829,9,0,0,50.491,155.008,3,3,3,4,3,3,2,3,1,0,0,0,1,0,1,0,1,1,1,1,1,0
6,68939.17,11.278,10,1,0,57.662,222.633,4,3,3,5,3,6,4,4,0,0,1,0,0,0,1,1,1,0,0,0,1,1
1,28748.12,12.844,14,2,0,70.258,152.458,4,2,3,4,3,3,4,5,0,0,1,0,0,0,1,0,0,1,1,0,1,0
3,48231.57,9.604,10,0,0,67.332,152.462,5,5,5,5,3,5,6,3,0,0,0,0,0,0,1,1,1,0,0,0,1,0
1,59523.54,9.809,17,0,0,60.831,149.945,3,3,3,5,3,3,2,3,0,0,0,1,1,0,1,1,0,0,0,0,1,0
1,59907.44,13.35,13,3,1,43.391,187.467,4,4,3,3,4,5,3,4,0,0,0,1,0,0,1,1,1,1,0,1,1,0
3,32205.64,10.275,14,0,0,59.238,137.439,3,4,3,4,5,4,3,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1,33341.83,7.398,18,1,0,43.118,182.443,3,4,4,1,6,2,3,3,0,0,0,1,1,0,1,1,0,1,0,0,0,1
1,45197.21,8.988,13,0,1,68.848,255.142,4,4,3,4,2,5,3,5,0,1,0,1,0,1,1,1,1,0,0,1,1,1
0,61262.44,14.567,12,0,0,68.952,172.47,4,4,4,4,3,6,4,4,0,0,0,1,0,0,1,1,0,0,1,0,0,1
0,5024.61,9.353,13,3,1,61.63,167.456,4,4,3,5,2,4,5,4,0,1,0,0,1,1,1,1,0,1,0,0,0,0
4,81034.18,5.613,6,0,1,70.305,149.96,5,3,4,3,2,4,5,3,0,1,0,1,0,1,1,0,1,0,0,0,0,1
1,59317.06,12.888,7,1,0,63.935,159.965,5,3,5,4,4,5,5,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,61544.69,10.17,6,1,1,59.513,214.966,4,4,3,4,3,6,6,3,0,0,0,1,1,1,1,1,0,1,1,0,0,1
4,15449.69,9.112,13,1,0,51.573,172.47,4,5,5,4,3,3,4,2,0,1,0,0,0,0,1,1,0,0,1,0,0,1
4,22663.39,9.33,15,2,1,65.36,142.471,5,5,4,3,3,3,3,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0
0,63404.51,7.69,13,1,1,67.812,124.964,5,6,4,4,2,3,5,4,0,1,0,0,1,1,1,0,0,0,0,1,0,0
0,27678.71,7.185,12,2,0,65.741,127.475,3,4,4,3,2,5,3,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3,24176.28,7.79,15,2,0,66.479,149.948,4,4,4,3,5,2,3,4,0,0,0,0,0,1,1,0,0,0,0,1,1,0
0,29779.57,15.209,8,3,1,52.035,169.938,3,2,4,4,2,2,1,3,0,0,0,0,1,1,1,0,0,1,0,0,0,1
2,13257.09,8.241,15,1,0,65.669,169.993,3,2,3,5,2,4,5,5,0,0,0,1,0,1,1,1,0,0,1,1,0,0
7,57469.38,13.725,12,0,1,62.106,152.474,5,4,4,3,3,3,3,6,0,0,0,1,0,0,0,0,0,0,1,1,0,1
0,23511.16,10.814,8,0,0,48.808,147.489,3,5,5,5,2,5,3,5,0,0,0,0,0,0,1,1,0,1,0,1,0,0
4,33180.77,10.111,6,1,0,50.657,217.47,3,3,3,3,4,3,4,3,0,0,0,1,1,1,1,1,1,1,0,1,0,1
3,14718.58,7.44,15,1,1,64.567,149.971,3,4,3,4,2,4,3,4,0,0,1,0,0,0,1,0,0,1,0,1,0,1
4,19974.83,11.815,12,1,1,49.666,172.487,1,1,1,5,2,3,2,3,0,0,0,0,0,0,1,1,0,1,1,0,1,0
2,22097.72,12.829,14,1,0,66.919,172.474,5,4,4,2,4,4,5,5,0,0,1,1,0,1,1,0,0,0,1,1,0,1
1,25438.16,6.296,13,3,1,58.735,242.633,5,5,5,3,2,5,4,4,0,0,1,0,0,1,1,1,1,0,0,0,1,1
3,13706.02,6.259,17,2,1,47.774,159.948,5,4,4,2,4,4,4,3,0,0,0,1,0,0,1,1,0,0,0,0,0,1
3,15364.14,13.892,13,0,0,61.256,149.938,5,4,5,4,2,4,5,3,0,0,1,1,1,0,0,0,0,1,0,0,0,1
0,24065.76,14.124,11,0,1,63.775,124.964,5,4,4,4,4,5,4,4,0,0,0,1,0,1,1,0,0,0,0,1,0,0
2,25015.89,7.269,9,1,1,44.239,102.475,3,4,2,5,3,3,2,4,0,0,1,1,0,0,1,0,0,1,0,0,0,0
4,25785.57,15.051,15,1,1,68.531,112.484,2,3,3,3,5,3,3,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,6551.44,9.263,13,2,1,45.038,172.473,3,4,4,2,4,4,4,3,0,0,1,0,0,0,1,1,0,1,0,1,1,0
5,6918.31,13.397,10,0,1,56.983,92.488,3,4,2,2,4,3,3,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0
3,51290.56,11.058,13,0,2,69.497,194.97,2,2,1,4,2,4,3,3,0,0,0,0,0,1,1,0,0,1,1,1,0,1
2,30980.48,11.423,12,0,0,69.547,159.994,4,4,3,3,4,4,3,2,0,0,0,1,0,0,1,1,0,0,1,0,0,1
3,13585.86,11.342,8,0,1,47.012,240.115,2,3,3,3,4,3,3,3,1,0,0,1,0,1,1,1,0,0,0,0,1,1
4,83791.29,11.473,10,1,1,49.781,169.974,3,3,4,4,3,5,5,5,0,1,0,1,0,1,1,1,1,1,0,0,0,0
0,59112.62,8.339,13,1,2,56.477,162.461,4,2,3,4,3,4,3,5,0,0,0,0,0,0,1,0,0,1,1,0,0,1
0,17199.86,12.164,14,1,1,54.713,149.992,4,4,3,3,3,3,1,3,0,0,0,0,0,1,0,0,1,1,1,0,0,0
9,95535.14,3.181,9,1,0,67.429,137.469,4,5,4,3,4,4,4,4,0,1,0,1,1,1,1,0,1,1,0,0,0,0
0,54873.78,8.398,12,0,1,64.132,210.105,5,3,5,2,5,3,4,3,0,0,1,1,0,0,1,0,0,1,0,0,1,1
1,11048.74,13.005,14,0,0,71.003,242.657,2,2,3,3,6,3,3,2,0,1,0,1,0,0,0,1,0,1,1,0,1,1
1,16603.16,8.174,11,2,0,52.617,142.471,2,2,2,4,5,1,3,2,0,0,1,0,0,0,1,0,0,0,1,1,1,0
1,10827.73,6.263,13,0,0,54.53,144.989,3,3,4,5,4,2,3,4,0,0,0,1,0,0,1,0,1,0,1,1,1,0
0,35829.24,10.174,10,1,0,60.113,235.142,3,3,5,5,3,4,4,3,0,0,1,0,0,0,1,1,1,0,0,1,1,1
1,24603.58,14.276,15,3,1,57.784,235.159,4,5,4,3,3,5,4,6,0,1,0,0,0,1,1,0,1,0,1,1,1,1
7,15693.44,5.307,11,2,0,70.6,187.642,5,5,4,4,3,5,3,3,0,0,1,0,1,0,1,0,0,0,0,1,1,1
2,99537.72,8.301,11,1,0,61.969,204.95,1,3,2,2,4,4,1,2,0,1,0,1,0,1,1,1,0,1,0,1,1,0
1,60661.46,8.761,11,2,2,58.424,159.951,4,5,4,4,4,4,2,4,0,0,0,0,0,1,1,0,0,0,0,1,0,1
3,65509.93,11.766,10,0,1,50.666,194.974,4,3,3,5,2,4,5,4,0,0,0,0,1,1,1,1,1,0,0,1,0,1
3,70135.92,11.641,11,1,0,60.264,132.466,4,3,3,5,3,3,4,4,0,0,1,0,0,0,0,0,1,0,0,1,1,0
8,40132.21,16.106,15,2,0,67.783,194.999,2,2,3,5,3,3,3,3,0,0,0,1,0,0,1,1,0,1,1,1,0,1
0,46279.7,15.001,16,1,0,44.645,277.638,4,4,4,2,3,3,4,4,0,0,1,0,0,1,1,1,1,1,0,1,1,1
3,6649.53,5.255,11,1,0,66.619,149.992,4,3,5,5,1,5,5,6,0,0,1,1,0,1,1,0,1,1,1,0,0,0
9,26043.65,13.442,12,0,1,47.108,162.453,3,3,3,4,4,3,3,5,0,0,0,0,0,1,1,0,1,1,0,0,1,0
3,28696.57,10.268,15,0,0,67.25,144.961,3,3,3,4,5,4,4,2,0,0,0,1,1,1,1,1,0,0,0,0,0,0
3,26034.88,7.783,10,0,1,54.588,169.938,3,2,5,3,3,4,3,5,0,0,0,1,0,1,1,0,0,1,0,0,0,1
3,24044.95,7.208,12,0,0,52.711,159.948,2,2,3,5,4,3,4,2,0,0,0,1,0,0,1,1,0,0,0,0,0,1
4,27934.32,8.781,9,1,1,54.382,147.478,4,4,3,3,4,3,3,3,0,0,0,0,1,1,1,1,1,0,0,0,0,0
3,50420.55,8.483,11,1,0,48.22,152.462,4,4,3,4,4,4,3,6,0,1,0,1,1,0,1,1,1,0,0,0,1,0
3,43767.23,11.096,15,0,0,63.448,114.951,4,4,3,5,4,4,3,3,0,0,1,0,1,0,1,0,0,1,0,0,0,0
3,151312.2,7.587,8,1,0,64.384,139.983,5,4,3,2,3,5,4,4,0,0,0,0,0,0,1,0,0,1,1,1,0,0
4,135891.8,2.476,17,1,0,53.779,127.46,5,6,5,4,4,4,4,4,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2,39157.83,14.47,12,2,0,67.342,149.962,5,5,4,3,4,3,4,5,0,1,0,1,1,1,1,0,0,0,1,0,1,0
1,30009.55,7.353,14,0,0,52.421,182.468,3,4,4,3,4,2,3,2,0,0,1,0,0,1,1,1,0,0,1,0,1,0
1,25697.08,14.226,11,0,0,56.821,169.938,3,3,3,2,4,4,3,4,0,1,0,1,0,1,0,0,0,1,0,0,0,1
2,52076.3,10.054,7,0,0,58.702,149.945,5,5,4,4,4,4,5,7,0,0,1,0,1,0,1,1,0,0,0,0,1,0
2,26166.52,8.908,9,2,1,66.592,204.98,4,4,3,4,4,3,2,4,0,0,0,0,0,1,1,1,0,0,1,1,0,1
3,24314.0,12.434,10,0,0,53.711,184.963,4,4,4,4,3,4,4,4,0,0,1,0,0,0,1,1,0,1,1,0,1,0
1,11043.16,5.372,12,1,0,38.858,127.474,3,3,2,4,3,3,3,2,0,1,0,0,1,0,1,0,0,1,1,0,0,0
0,15392.91,3.116,7,0,0,67.052,222.633,4,4,6,4,2,5,4,5,0,0,0,0,0,0,0,1,1,0,0,0,1,1
1,102059.0,4.922,6,3,0,66.879,149.993,3,3,2,3,4,3,3,5,0,1,0,0,0,0,0,1,0,0,1,1,0,0
3,26412.61,6.837,13,0,0,52.35,172.456,2,2,3,3,5,3,2,2,0,1,0,0,0,1,1,0,1,1,0,0,0,1
0,31313.02,4.456,13,1,0,59.028,207.639,2,3,2,3,5,2,1,4,0,0,0,1,1,0,1,1,0,0,0,0,1,1
1,11825.53,10.033,12,0,1,65.495,107.482,3,5,4,3,4,3,2,4,0,0,0,1,0,0,1,0,1,0,0,1,0,0
3,8288.76,10.967,13,1,2,68.577,182.443,4,4,3,3,3,4,4,6,0,1,0,1,1,0,1,1,0,1,0,0,0,1
3,21486.26,9.594,11,0,1,67.976,142.483,5,4,4,5,3,5,4,6,0,0,0,1,1,0,1,0,1,0,1,0,0,1
3,37900.97,11.956,8,0,1,59.523,147.456,4,3,3,3,3,2,4,4,0,0,0,0,0,0,1,1,0,1,0,0,0,0
5,146518.2,3.949,10,3,1,48.97,142.469,3,4,3,4,4,3,2,4,0,0,0,0,0,0,1,0,1,0,0,1,0,1
6,66644.71,11.651,17,5,0,52.529,139.983,3,2,3,4,3,3,2,3,0,1,0,1,0,0,1,0,0,1,1,1,0,0
1,45129.46,7.787,10,0,0,61.186,169.967,1,2,2,4,4,2,2,2,0,1,1,0,0,0,0,1,0,1,0,0,0,1
5,7128.29,8.729,11,4,1,60.094,152.466,4,5,5,5,2,5,3,3,0,0,0,1,1,1,1,0,1,0,0,1,1,0
3,16955.06,8.742,13,1,1,51.287,255.156,6,5,6,2,4,4,5,4,0,0,0,0,0,1,1,1,1,0,1,0,1,1
1,18442.57,9.647,15,0,1,56.835,222.636,3,4,4,1,6,1,3,3,0,0,0,0,0,1,1,0,1,0,0,1,1,1
2,54514.78,12.036,11,0,1,54.607,119.99,4,5,4,4,4,4,4,4,0,0,0,1,1,0,1,0,1,0,0,1,1,0
2,56361.66,9.003,10,1,0,54.072,174.974,3,3,3,3,3,2,3,3,0,1,0,1,0,0,1,1,1,0,0,1,0,1
2,13899.94,11.315,11,0,0,52.833,92.455,4,5,4,6,2,5,5,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,57938.61,13.504,13,1,0,68.729,139.951,3,3,3,4,3,2,3,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1
7,50217.64,4.707,12,1,0,61.048,152.462,3,4,4,5,3,4,3,2,0,0,1,1,0,0,1,1,1,0,0,0,1,0
2,32092.18,9.357,18,2,0,65.021,172.44,4,4,4,6,3,3,3,5,0,0,0,0,1,0,1,1,0,1,0,0,1,0
0,13502.99,9.762,15,1,1,39.727,134.951,1,1,2,4,4,2,3,3,0,0,1,1,0,1,1,0,0,1,0,0,0,0
0,43597.63,8.752,13,0,1,54.108,149.978,4,4,5,4,4,4,3,4,0,0,0,0,0,0,1,1,0,0,0,1,1,0
0,18822.77,8.674,11,1,1,50.936,142.469,3,2,2,4,3,3,3,4,0,0,0,0,0,0,1,0,1,0,0,1,0,1
1,17922.3,19.718,13,2,1,49.182,222.661,3,4,4,3,4,3,3,3,1,0,0,0,0,0,1,0,0,1,1,1,1,1
7,39975.25,11.56,12,2,0,69.013,217.484,4,5,3,4,3,3,4,2,0,0,0,0,0,1,1,1,1,1,1,0,0,1
4,8573.56,7.028,12,1,0,45.923,114.951,4,3,3,4,3,5,4,4,0,0,1,1,0,0,1,0,0,1,0,0,0,0
0,25898.82,9.995,17,1,0,62.102,222.628,4,4,3,2,5,2,5,4,0,0,1,0,0,0,1,0,0,1,1,0,1,1
0,73761.25,6.478,13,0,0,53.453,172.47,3,3,3,3,4,3,4,4,0,0,1,0,0,0,1,1,0,0,1,0,0,1
2,18388.61,10.235,10,0,1,43.81,164.967,1,1,2,4,3,5,1,3,0,0,0,0,0,0,0,0,0,1,1,1,1,0
0,35149.7,11.207,11,1,0,50.583,117.469,3,4,5,4,3,4,5,4,0,0,0,1,0,0,1,0,1,1,0,0,0,0
2,88186.92,13.668,15,0,1,53.597,159.951,3,5,5,3,4,4,2,5,0,0,0,1,0,1,0,0,0,0,0,1,0,1
0,50620.18,6.037,14,0,1,47.994,152.466,4,4,4,5,2,4,4,6,0,0,0,1,0,1,1,0,1,0,0,1,1,0
4,49109.27,14.512,12,3,0,69.865,127.496,3,2,2,4,4,3,3,4,0,0,0,0,0,1,1,0,1,0,1,0,0,0
0,92252.71,7.662,5,1,0,62.824,192.457,4,5,5,3,4,3,2,2,0,0,0,0,1,1,1,1,0,0,0,1,0,1
3,71096.34,11.162,11,2,2,63.282,172.462,5,5,3,3,3,4,3,4,0,1,0,0,1,1,1,1,1,0,0,0,1,0
7,98665.78,10.555,9,2,0,67.771,137.439,3,3,2,4,4,3,4,3,0,0,0,1,0,1,1,0,0,0,0,0,1,0
0,14535.4,15.448,11,1,0,53.924,270.16,4,4,4,5,3,6,5,4,0,0,1,0,0,0,0,1,1,1,1,1,1,1
5,32677.84,14.398,14,0,1,58.336,159.966,3,3,2,3,4,3,3,3,0,0,0,1,0,0,1,1,0,1,0,1,0,0
0,4174.13,7.144,15,1,2,62.768,142.471,5,3,6,4,2,6,6,3,0,0,0,0,0,0,1,0,0,0,1,1,1,0
5,16303.01,10.521,9,1,0,63.389,152.462,3,3,4,5,3,4,3,6,0,0,0,1,0,0,0,1,1,0,0,0,1,0
0,120324.8,13.346,9,1,1,71.419,147.456,4,4,4,3,4,3,3,4,0,0,0,0,1,0,1,1,0,1,0,0,0,0
3,24818.42,13.114,13,0,0,45.33,139.957,4,4,4,3,3,5,4,3,0,0,0,1,0,1,1,0,1,0,0,0,1,0
1,70808.33,13.339,5,2,0,45.843,102.475,4,4,4,4,4,4,3,3,0,1,0,1,0,0,1,0,0,1,0,0,0,0
2,91696.0,7.89,10,2,0,68.145,175.133,3,3,4,3,4,4,4,3,0,0,1,0,1,0,0,0,0,0,0,0,1,1
1,29149.52,12.695,12,0,0,55.751,194.97,4,5,4,5,5,4,4,4,0,0,1,1,0,1,1,0,0,1,1,1,0,1
1,37418.19,5.608,9,0,0,60.705,165.018,6,5,6,3,3,5,4,4,0,0,0,0,0,0,1,1,1,0,1,1,1,0
4,30876.58,11.76,16,1,0,58.867,182.461,3,4,4,3,3,3,4,2,0,0,1,1,0,1,1,0,0,1,1,0,0,1
0,112181.6,10.637,10,0,1,70.694,242.644,3,3,4,4,3,4,3,4,0,0,1,1,0,0,1,1,0,1,0,1,1,1
0,152813.5,12.192,13,1,1,54.03,117.487,6,4,4,3,5,3,2,4,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2,10621.15,9.19,13,0,1,55.509,127.459,5,5,4,3,5,3,4,2,0,0,0,0,1,0,1,0,0,1,0,0,1,0
0,8972.5,13.388,13,3,0,59.507,107.481,4,5,5,2,3,5,4,4,0,0,0,1,0,0,1,0,1,0,0,0,1,0
0,94042.03,12.103,9,2,0,67.944,232.642,5,4,4,4,5,5,4,3,0,0,0,1,1,1,1,0,0,0,1,1,1,1
3,28391.83,20.625,13,0,1,62.28,172.503,4,4,4,2,3,2,4,2,0,0,0,0,0,0,1,1,0,0,1,1,0,1
1,17575.29,5.925,13,3,1,49.483,164.967,4,3,3,4,2,4,4,3,0,0,0,0,0,0,0,0,0,1,1,1,1,0
3,25201.18,8.33,10,0,1,70.067,200.118,5,4,4,4,3,4,4,5,0,1,0,0,1,0,1,0,0,0,0,1,1,1
1,54342.87,14.343,14,0,2,52.203,200.132,2,2,4,3,4,2,2,3,0,1,0,0,0,0,1,0,0,0,1,0,1,1
2,53466.67,10.646,10,1,0,66.663,227.475,5,4,4,2,3,5,4,4,0,0,0,0,1,1,1,1,0,1,1,1,0,1
0,34188.58,11.439,15,2,0,71.451,134.98,4,4,4,4,5,4,5,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0
5,63774.11,10.095,7,1,0,55.289,187.609,5,4,3,4,4,4,5,5,1,1,0,1,1,0,1,0,0,0,0,0,1,1
0,28847.47,11.284,10,0,1,57.568,125.007,4,4,5,3,3,4,4,4,0,0,0,1,1,0,0,1,0,0,1,0,0,0
3,33806.39,17.551,12,0,0,63.768,149.948,2,3,3,3,4,2,2,5,0,0,1,0,0,1,1,0,0,0,0,1,1,0
0,141362.6,9.366,13,1,0,65.241,114.984,2,3,3,5,4,3,3,3,0,1,1,0,1,0,1,0,0,1,0,1,0,0
6,49543.37,7.804,10,2,2,67.898,175.006,3,4,4,4,2,4,4,3,0,1,0,0,0,0,1,1,1,1,1,1,0,0
2,13371.2,2.245,16,0,0,56.716,159.966,3,2,2,5,4,2,3,3,0,0,0,1,0,0,1,1,0,1,0,1,0,0
4,45064.51,11.3,13,0,1,68.839,92.502,3,3,5,4,1,5,5,3,0,0,0,1,1,0,1,0,0,0,1,0,0,0
2,131834.1,12.363,12,1,0,57.338,184.972,4,3,4,3,5,3,5,3,0,0,0,0,0,1,1,1,1,0,0,1,1,0
1,19680.77,11.316,7,1,2,43.417,137.484,2,2,3,4,3,4,5,4,0,0,0,0,1,0,1,1,0,0,1,0,0,0
8,50297.06,9.56,11,1,1,46.406,252.624,3,4,3,5,5,3,3,2,0,1,0,1,0,1,0,1,0,0,0,1,1,1
1,27758.51,8.999,12,1,0,67.64,159.979,4,5,3,3,4,2,5,3,0,1,1,0,0,0,1,1,0,1,1,0,0,0
3,9073.21,9.491,14,0,0,59.215,207.475,4,5,4,2,5,3,2,4,0,0,1,0,0,0,1,1,0,1,1,1,0,1
2,8192.25,10.789,14,2,0,57.251,172.474,2,2,2,5,3,4,4,4,0,1,0,0,0,1,1,0,0,0,1,1,0,1
1,9710.42,12.748,11,1,0,61.722,204.963,3,3,5,3,3,3,3,2,0,0,1,0,0,1,1,1,0,1,1,0,1,0
3,20562.72,10.912,10,0,0,44.695,162.501,3,4,3,4,4,3,2,2,0,0,1,0,0,1,1,0,1,1,1,1,0,0
3,53165.55,7.998,11,1,1,54.508,172.458,4,4,5,3,4,4,4,5,0,0,0,0,0,1,1,0,0,1,1,0,1,0
2,16470.19,10.057,14,0,0,64.998,217.484,3,4,5,5,4,4,3,2,1,0,0,1,0,1,1,1,1,1,1,0,0,1
2,9801.15,11.347,12,3,1,66.041,222.636,3,3,2,4,4,3,3,3,0,0,1,0,0,1,1,0,1,0,0,1,1,1
3,34084.03,9.269,7,2,0,69.296,232.624,3,4,4,4,3,3,6,4,0,0,0,0,0,0,1,1,0,0,0,1,1,1
0,12587.71,8.219,12,1,0,57.779,164.972,5,5,3,2,3,4,5,4,0,0,0,1,0,0,1,1,1,0,0,1,1,0
1,18470.36,14.893,19,0,0,65.042,187.642,5,5,5,4,2,4,3,4,0,0,0,0,0,0,1,0,0,0,0,1,1,1
0,34869.71,10.627,15,3,0,66.098,144.961,2,2,3,4,4,2,3,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0
3,55959.96,6.266,5,1,0,53.824,117.484,5,4,4,4,4,4,4,4,0,0,0,1,0,0,1,0,1,0,0,0,0,1
4,15431.03,13.94,11,3,0,45.542,194.97,4,4,5,3,3,4,2,3,0,0,0,1,0,1,0,0,0,1,1,1,0,1
0,11609.43,10.206,14,0,1,53.173,79.979,4,3,3,3,4,4,5,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,87107.32,8.493,11,2,1,61.503,162.471,5,5,4,4,4,4,4,3,0,1,1,1,0,1,1,0,0,0,1,1,1,0
1,32521.54,8.387,12,1,0,64.618,227.475,3,3,3,4,3,4,4,4,0,0,0,0,0,1,1,1,0,1,1,1,0,1
0,55565.75,7.2,13,0,0,65.526,152.51,3,4,5,3,4,4,3,4,0,1,0,1,0,0,1,1,1,0,1,1,0,0
3,43915.77,9.414,5,1,1,61.961,210.127,4,4,4,4,2,3,4,5,1,0,0,0,0,1,1,0,1,0,0,0,1,1
1,30844.7,6.324,6,1,1,66.963,192.457,2,3,3,3,4,2,3,3,0,0,0,0,0,1,1,1,0,0,0,1,0,1
0,60136.7,8.939,6,2,0,60.914,220.115,3,3,2,3,2,4,3,4,0,1,1,1,1,0,1,1,0,0,0,0,1,1
0,53468.72,11.248,11,1,1,71.523,112.455,4,4,4,3,3,2,3,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0
1,64799.95,10.576,10,2,0,67.391,197.629,3,2,3,3,4,3,3,3,0,0,0,0,0,0,1,0,0,1,0,0,1,1
0,111892.6,13.337,6,0,1,57.319,142.469,2,2,3,4,3,3,3,3,0,0,0,1,0,0,1,0,1,0,0,1,0,1
1,84596.35,8.402,10,1,0,71.935,124.964,2,2,3,2,4,3,3,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0
0,72320.92,13.063,15,0,1,68.65,132.466,3,4,3,4,4,3,4,3,0,0,0,0,1,0,1,0,1,0,0,1,1,0
1,35704.68,12.132,13,1,0,60.184,149.971,5,4,5,4,4,4,5,4,0,0,0,0,0,0,1,0,0,1,0,1,0,1
1,16649.73,6.825,11,2,0,58.329,127.482,3,3,4,3,4,3,1,4,0,0,1,0,1,1,1,0,1,0,0,1,0,0
2,22393.09,8.117,20,0,0,50.053,275.134,2,3,2,3,5,2,1,3,0,0,1,1,0,1,1,1,0,1,1,0,1,1
0,42617.19,8.851,14,0,0,65.448,114.984,3,3,3,5,3,2,3,4,0,0,0,1,1,0,0,0,0,1,0,1,0,0
1,25656.47,10.773,12,0,0,68.659,172.44,2,3,4,3,4,3,2,4,0,0,0,1,1,0,1,1,0,1,0,0,1,0
1,113028.1,11.305,10,1,1,52.792,129.992,3,3,2,2,4,3,3,4,0,0,1,0,0,0,1,0,1,1,1,0,0,0
1,75171.75,5.961,8,1,0,62.593,177.494,5,4,5,4,5,4,4,5,0,0,0,0,0,0,1,1,1,0,1,1,1,0
9,52391.66,3.362,17,0,0,69.534,179.979,5,4,3,3,4,3,5,3,0,0,0,1,1,1,1,1,0,1,1,0,0,0
3,31780.88,7.779,14,0,0,49.969,169.945,3,4,2,3,2,4,4,4,0,0,0,1,0,1,1,1,0,0,0,0,1,0
1,62285.3,6.657,8,1,0,70.789,104.964,3,4,2,5,2,5,4,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,27052.82,12.055,11,0,0,57.748,147.442,2,3,3,5,4,3,3,2,0,1,0,0,0,1,1,0,0,0,0,0,0,1
2,23672.57,15.461,14,1,0,53.776,124.978,2,3,2,5,3,5,3,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,36084.05,5.804,11,2,0,53.346,142.471,4,3,4,3,5,4,4,4,0,0,0,0,0,0,1,0,0,0,1,1,1,0
0,54073.62,11.16,11,1,0,61.34,194.977,7,6,5,3,5,5,3,5,0,1,0,1,0,1,0,1,0,0,1,1,1,0
0,115405.2,10.657,15,2,1,65.78,232.652,4,6,4,3,4,4,3,5,0,0,0,1,0,0,1,1,1,1,0,0,1,1
0,9901.11,9.492,7,1,1,66.476,225.146,3,2,4,3,4,2,4,3,0,0,0,1,1,0,1,0,1,1,1,0,1,1
3,56591.47,7.925,15,1,0,65.833,162.454,2,3,3,2,5,2,2,2,0,0,0,1,0,0,1,1,0,0,0,1,1,0
9,10521.06,5.311,11,1,0,65.046,184.967,5,4,4,3,3,4,3,5,0,0,1,1,1,1,1,0,0,1,1,1,1,0
1,44828.91,8.501,6,0,1,42.312,192.44,3,4,4,4,2,3,3,3,0,0,0,1,0,1,1,1,0,1,0,0,1,0
3,87243.94,11.525,11,1,1,38.288,169.967,3,3,3,4,4,4,5,6,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1,44792.39,8.626,19,1,1,49.908,159.994,4,4,4,3,3,4,4,3,0,0,0,1,1,0,1,1,0,0,1,0,0,1
4,25315.11,12.112,12,0,0,52.002,172.456,3,3,3,4,2,3,4,2,0,1,0,1,1,1,1,0,1,1,0,0,0,1
2,56875.65,7.536,11,2,1,69.513,162.447,4,5,3,4,2,4,4,6,0,0,1,0,0,0,1,0,0,1,0,1,0,1
