Children,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Responses,Fixes,Replacements,Reliability,Options,Respectfulness,Courteous,Listening,DummyChurn,DummyTechie,DummyContract,DummyPort_modem,DummyTablet,DummyInternetService,DummyPhone,DummyMultiple,DummyOnlineSecurity,DummyOnlineBackup,DummyDeviceProtection,DummyTechSupport,DummyStreamingTV,DummyStreamingMovies
2,67376.63,15.741,11,0,0,7.627,179.979,959.399,5,6,6,4,3,5,4,4,0,0,0,0,1,1,1,1,0,1,1,0,0,0
4,57503.75,9.01,10,1,0,3.2,159.98,577.503,2,3,2,2,3,3,3,4,0,1,1,1,1,0,1,1,0,0,0,1,0,1
3,189938.4,8.209,12,1,0,6.833,159.98,798.557,4,5,5,2,4,3,5,3,1,0,0,1,0,0,1,1,0,0,0,1,0,1
3,64821.36,10.328,13,1,1,3.251,197.629,889.159,4,3,3,5,1,6,5,5,1,0,0,1,0,0,1,0,0,1,0,0,1,1
1,25832.88,7.752,13,1,0,9.82,169.945,1044.205,5,5,3,2,2,5,5,3,1,1,0,0,1,1,1,1,0,0,0,0,1,0
7,16720.22,7.232,11,2,1,3.488,265.147,1023.807,4,3,5,4,4,4,3,4,1,0,0,0,0,1,0,1,0,0,1,1,1,1
3,116396.5,8.891,12,0,0,13.22,207.481,1680.407,3,2,4,4,2,4,4,3,0,0,1,0,0,1,1,1,1,1,1,0,1,0
0,64868.33,6.132,12,1,0,2.759,117.487,777.065,3,3,3,4,3,2,4,4,0,0,0,0,1,0,1,0,0,0,1,1,0,0
2,22227.6,10.052,11,1,0,1.399,159.979,901.973,3,4,3,2,5,2,3,3,1,0,0,0,0,0,1,1,0,1,1,0,0,0
2,77013.22,12.357,11,1,1,15.912,184.963,2214.778,3,3,3,4,3,3,6,3,1,0,0,0,1,0,1,1,0,1,1,0,1,0
0,30328.46,9.921,12,0,1,5.595,147.442,630.455,3,4,2,5,3,3,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1,39124.98,11.367,12,0,0,17.302,139.965,2224.045,4,5,3,4,1,5,4,6,0,0,0,0,0,0,1,0,0,0,1,0,0,1
5,13991.22,10.733,10,0,3,18.12,79.979,1683.407,4,3,4,3,4,3,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,13424.34,9.296,11,1,1,26.065,172.47,2960.453,4,3,3,4,4,5,4,5,1,0,0,0,1,0,1,1,0,0,1,0,0,1
1,23263.37,6.61,10,2,0,5.019,149.962,798.404,4,5,4,2,4,4,4,3,0,0,0,0,0,1,1,0,0,0,1,0,1,0
2,49705.64,9.06,5,0,0,6.054,169.938,800.62,5,3,4,4,2,4,4,4,1,0,0,0,0,1,1,0,0,1,0,0,0,1
4,71323.38,10.221,13,1,1,2.367,207.609,773.194,5,5,5,5,4,4,4,5,0,0,0,1,1,1,1,0,0,0,0,0,1,1
2,42761.9,10.639,18,1,0,1.67,194.974,498.559,2,2,2,4,5,2,2,4,0,0,0,1,0,1,1,1,1,0,0,1,0,1
0,73571.78,4.391,11,0,0,7.038,200.146,1280.711,3,4,4,3,4,2,2,4,1,0,0,1,0,0,1,0,1,1,0,0,1,1
5,28900.31,13.569,10,1,1,11.402,147.478,1326.327,3,3,3,2,4,2,4,4,0,0,0,0,0,1,1,1,1,0,0,0,0,0
0,12261.86,12.205,14,0,1,33.196,149.962,2960.495,5,5,6,4,5,5,5,3,0,0,1,0,0,1,1,0,0,0,1,0,1,0
0,21896.48,8.156,10,1,0,2.199,172.462,410.794,5,3,5,4,4,5,3,6,0,0,0,1,0,1,1,1,1,0,0,0,1,0
0,36113.68,10.724,9,2,1,14.163,212.67,1890.634,2,2,3,5,1,3,4,2,1,0,1,1,1,0,1,0,1,1,1,0,1,1
0,16375.5,9.763,12,3,0,6.409,132.513,874.636,4,6,4,5,4,4,3,3,0,0,0,0,0,0,1,0,1,0,1,1,1,0
1,27504.76,4.126,9,1,0,2.439,139.968,520.3,3,3,3,3,3,4,4,4,1,1,0,0,0,0,1,0,0,1,0,1,1,0
1,129473.6,8.367,13,1,1,21.514,232.623,2554.531,3,4,3,4,3,4,4,3,1,0,0,0,1,1,1,0,1,1,0,0,1,1
1,7019.0,6.239,10,1,0,2.235,149.978,458.769,3,4,4,2,4,4,4,4,0,0,1,0,0,1,1,0,1,1,0,1,0,0
1,41192.07,11.751,11,5,1,4.541,227.475,895.856,4,4,4,3,5,4,3,4,1,0,0,0,0,1,0,1,0,1,1,1,0,1
3,19839.57,11.265,10,0,0,5.107,129.948,1113.504,3,3,4,4,4,3,4,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3,40129.49,4.955,13,1,0,13.796,187.609,2034.534,3,4,3,1,4,3,2,3,1,1,1,0,1,0,1,0,0,0,0,0,1,1
1,43660.04,14.663,9,1,0,2.091,184.963,1028.55,4,4,5,4,3,3,4,4,1,0,0,1,0,0,1,1,0,1,1,0,1,0
5,29715.31,10.359,15,2,0,2.069,194.966,1291.116,3,3,2,4,3,4,4,4,0,0,0,0,0,0,1,1,0,1,1,0,0,1
0,42046.1,11.399,11,2,0,2.866,162.471,608.68,5,5,5,3,4,4,5,4,0,0,0,0,0,1,1,0,0,0,1,1,1,0
8,12265.71,9.17,16,1,1,22.488,169.974,2470.215,4,4,5,3,3,4,5,5,0,0,1,0,1,1,1,1,1,1,0,0,0,0
0,81116.37,15.789,14,1,0,7.236,159.983,732.565,3,2,3,3,2,3,5,3,0,0,1,1,0,1,1,0,0,1,1,1,0,0
3,53936.98,6.13,13,0,2,19.71,194.966,2592.211,2,3,4,4,5,3,3,3,0,0,0,0,0,0,1,1,0,1,1,0,0,1
6,43187.75,8.936,13,1,0,7.368,162.447,1379.567,4,4,2,2,5,4,2,4,1,0,0,1,1,0,1,0,0,1,0,1,0,1
4,52230.66,11.365,13,1,0,8.335,172.488,1447.593,5,5,2,4,3,4,4,4,1,0,0,0,0,0,0,1,0,1,1,1,0,0
3,56176.47,15.649,14,0,0,10.303,127.478,1463.304,4,4,4,4,4,4,3,3,0,0,0,0,1,0,1,1,1,0,0,0,0,0
2,34304.39,7.622,16,0,1,10.941,182.468,1326.472,4,3,4,4,3,6,3,3,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1,20770.05,8.181,12,0,0,15.496,129.962,2116.264,4,4,4,3,4,3,4,4,0,1,0,1,0,0,1,0,0,0,1,0,1,0
2,21302.51,9.987,17,0,0,15.197,159.979,2095.118,5,5,5,2,5,4,3,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3,34235.37,10.396,10,3,1,14.915,92.455,1851.711,2,1,2,3,4,3,2,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0
1,6908.55,4.827,13,1,0,8.711,184.95,1450.846,2,3,2,2,6,4,3,3,1,0,0,0,0,0,1,1,0,1,0,1,1,0
3,56188.74,8.96,9,0,0,14.171,227.475,1841.555,5,5,3,5,3,4,4,5,0,0,0,1,0,1,1,1,0,1,1,1,0,1
0,1779.33,8.907,14,4,0,16.96,184.978,1796.01,3,2,3,5,3,3,4,3,1,0,0,1,0,1,1,0,1,1,1,0,0,1
4,11607.82,11.417,6,1,0,1.617,139.935,962.221,3,3,4,4,4,3,3,4,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,89377.1,14.118,8,2,0,1.115,169.938,373.409,4,4,5,4,3,4,4,4,1,0,0,1,0,1,1,0,0,1,0,0,0,1
1,11098.33,7.21,16,0,0,17.314,147.471,1735.707,5,4,5,3,4,3,4,4,0,0,0,0,1,0,1,1,0,0,0,0,0,1
2,104452.6,15.825,13,0,0,5.014,130.006,952.269,2,1,4,1,5,1,1,3,0,0,0,0,0,0,1,0,1,0,1,0,0,1
2,39855.47,9.218,10,2,0,3.984,169.945,704.929,2,2,2,2,4,3,3,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0
1,47053.09,13.98,16,1,0,25.43,124.978,2198.493,5,6,4,6,1,4,4,6,0,1,0,1,0,1,1,0,0,0,1,0,0,0
1,55691.37,11.19,12,1,1,20.214,152.466,1932.932,4,5,3,5,2,4,5,4,0,0,0,1,0,1,1,0,1,0,0,1,1,0
4,8435.92,9.069,15,1,0,5.912,149.962,769.316,5,5,4,3,3,3,4,4,0,0,0,1,1,1,1,0,0,0,1,0,1,0
1,61970.01,8.815,13,0,0,1.48,117.469,773.225,3,4,4,4,4,1,1,2,0,0,1,0,0,0,1,0,1,1,0,0,0,0
7,51518.48,15.358,12,2,2,1.256,172.47,1083.905,4,5,5,4,4,5,3,3,1,0,1,1,0,0,1,1,0,0,1,0,0,1
1,54101.82,7.709,13,0,0,15.856,167.485,2196.849,3,3,4,4,5,4,4,3,0,0,1,1,0,0,1,0,1,1,1,1,1,0
1,28468.2,11.089,7,2,2,3.903,182.454,634.67,3,3,4,3,5,3,4,4,0,0,1,0,0,1,1,1,0,0,0,1,1,0
0,84724.98,9.993,10,1,0,14.921,184.996,1652.974,4,5,3,5,2,5,3,5,0,0,0,0,1,0,0,1,0,1,1,1,1,0
3,31936.02,16.858,12,0,1,12.984,184.967,1551.901,3,2,3,4,2,4,3,4,1,1,0,0,0,1,1,0,0,1,1,1,1,0
0,19460.56,10.069,12,0,0,15.093,137.498,1502.957,3,3,4,2,4,3,4,3,0,0,0,0,1,0,1,1,1,1,0,0,0,0
1,57786.83,7.519,16,2,0,10.523,182.468,1251.371,3,3,3,4,3,3,4,2,1,1,0,1,0,1,1,1,0,0,1,0,1,0
0,76658.88,7.976,13,1,1,2.343,192.44,625.89,6,6,4,2,4,5,3,4,1,0,0,0,0,1,1,1,0,1,0,0,1,0
1,2477.91,8.68,20,0,1,7.914,147.474,831.367,4,5,3,5,3,4,4,4,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3,5289.83,12.235,10,3,1,14.716,242.657,2044.703,4,4,5,4,4,3,1,3,1,0,0,1,1,0,1,1,0,1,1,0,1,1
0,23156.69,15.515,11,2,0,8.463,104.963,783.178,3,2,3,2,3,3,4,3,0,0,0,1,1,0,1,0,0,0,0,0,1,0
2,35337.11,11.429,10,0,1,3.32,174.988,1170.14,4,4,5,3,3,3,3,3,1,0,0,0,0,0,1,1,1,0,1,0,0,1
0,30928.21,13.93,13,3,0,4.557,137.439,638.098,5,6,5,3,2,6,4,4,1,0,0,1,0,1,1,0,0,0,0,0,1,0
2,29210.9,5.368,9,1,0,4.839,182.447,833.3,3,2,2,4,3,4,4,3,0,0,0,1,0,1,1,0,0,1,0,1,0,1
1,149968.0,10.814,13,0,0,13.482,275.134,1744.355,2,3,5,2,3,4,4,3,1,0,0,0,0,1,1,1,0,1,1,0,1,1
1,9399.04,13.26,9,1,0,8.636,172.456,1076.283,4,3,3,3,2,4,5,4,1,0,0,0,1,1,1,0,1,1,0,0,0,1
0,16970.75,9.621,18,0,0,11.45,265.128,1537.073,3,3,4,2,5,3,2,4,1,0,0,1,0,1,0,1,1,1,0,0,1,1
7,45395.08,7.66,10,1,0,12.517,270.16,2408.543,3,4,3,4,3,3,3,2,1,0,0,0,0,0,1,1,1,1,1,1,1,1
4,43487.16,13.828,12,1,0,6.811,82.497,696.269,3,3,6,4,3,3,4,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3,26699.84,8.69,17,1,1,12.354,114.951,1653.933,1,1,2,4,3,2,4,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0
2,49081.51,7.33,11,1,1,2.224,212.642,1249.968,3,2,3,3,4,3,3,2,1,0,0,0,0,0,1,0,0,0,1,1,1,1
1,18071.31,7.705,12,1,1,4.826,190.16,863.497,4,4,4,3,4,3,5,3,1,0,0,0,1,0,1,0,1,0,0,1,1,1
0,61510.96,8.006,11,1,0,11.691,149.938,1722.33,3,3,3,5,3,4,3,5,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,126678.4,12.275,16,3,0,20.26,194.958,2159.414,5,5,5,4,3,4,4,4,0,0,0,1,0,1,1,1,1,1,0,0,1,0
1,20455.42,9.552,11,2,1,6.979,172.487,992.656,4,4,4,3,4,3,4,4,0,0,1,0,0,0,1,1,0,1,1,0,1,0
1,24844.03,4.714,15,2,1,19.465,154.976,2574.581,4,4,5,5,4,5,4,4,0,0,0,1,0,0,1,0,1,1,1,0,1,0
1,58887.16,16.423,8,0,0,2.415,265.128,981.718,3,3,3,3,4,3,3,3,1,1,0,1,0,1,1,1,1,1,0,0,1,1
0,57265.89,7.707,14,2,1,20.85,242.633,2280.034,3,3,3,5,2,4,3,4,1,0,0,1,0,1,1,1,1,0,0,0,1,1
3,26190.71,7.756,11,0,0,3.246,159.98,721.314,4,3,3,4,1,6,6,4,1,1,0,1,0,0,1,1,0,0,0,1,0,1
7,3360.57,10.409,13,1,0,16.533,262.611,2120.151,4,5,3,2,5,2,1,2,1,1,1,0,0,1,1,1,0,1,0,0,1,1
1,21018.6,8.417,15,1,0,13.14,187.609,2006.605,4,4,3,3,5,3,2,3,1,0,0,0,0,0,1,0,0,0,0,0,1,1
0,27147.53,8.759,14,0,0,4.737,182.443,1069.814,5,5,4,3,4,3,2,2,1,1,0,1,0,0,1,1,0,1,0,0,0,1
1,55025.02,9.725,13,3,0,8.84,257.651,1882.175,4,4,4,1,6,4,3,2,1,0,0,0,1,0,1,1,1,1,1,0,1,1
8,88400.34,9.24,14,1,0,1.965,152.51,1072.959,4,4,3,4,4,5,4,3,1,0,0,0,1,0,1,1,1,0,1,1,0,0
0,4464.62,3.955,8,1,0,11.371,147.474,985.094,3,2,3,2,5,2,3,2,0,0,1,1,0,1,1,0,0,1,1,0,0,0
1,13715.57,10.002,11,0,1,8.761,174.958,1549.954,4,4,5,5,2,4,6,6,1,0,0,1,0,0,1,1,1,1,0,0,1,0
0,119318.8,8.374,11,1,0,14.872,174.958,2163.008,4,3,3,4,1,3,5,4,0,0,0,1,0,0,1,1,1,1,0,0,1,0
8,16905.12,7.093,7,2,0,2.558,197.484,1449.618,4,4,4,3,4,5,3,3,1,0,0,1,0,0,0,1,1,1,1,0,0,1
2,68836.22,8.653,14,1,0,7.269,220.115,1670.89,2,2,2,4,4,3,2,2,1,0,1,1,0,0,1,1,0,0,0,0,1,1
0,85712.06,9.181,14,0,0,1.427,217.484,756.154,5,4,4,1,4,3,4,4,1,1,0,0,0,1,0,1,1,1,1,0,0,1
5,105157.2,10.807,7,0,2,21.316,222.679,2569.29,2,3,4,3,5,4,3,5,0,0,0,0,1,0,1,1,1,0,1,0,1,1
0,27249.39,7.388,15,0,0,3.805,207.609,831.355,5,5,4,4,2,4,3,4,1,0,0,1,1,1,1,0,0,0,0,0,1,1
3,37622.41,12.272,10,0,1,12.573,194.977,1614.235,4,4,4,2,5,2,2,4,0,0,0,1,0,1,1,1,0,0,1,1,1,0
2,23406.73,8.501,14,1,0,11.768,169.938,1216.012,3,1,4,5,2,2,5,3,0,0,0,0,0,1,1,0,0,1,0,0,0,1
2,20655.49,6.544,18,1,0,1.69,162.461,1030.225,4,5,5,3,4,4,3,4,1,0,0,0,1,0,1,0,0,1,1,0,0,1
7,91961.79,10.252,10,1,0,4.916,147.456,1258.921,3,2,3,4,3,2,4,5,1,0,0,0,1,0,1,1,0,1,0,0,0,0
2,17423.53,10.433,19,1,0,9.874,159.948,1582.883,3,3,4,4,3,3,3,3,1,0,0,1,0,0,1,1,0,0,0,0,0,1
4,34597.28,13.762,11,0,1,6.971,149.945,1390.86,3,3,3,4,3,1,3,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0
3,46745.03,7.2,7,3,0,2.779,277.651,1017.25,4,4,4,3,3,6,5,4,1,0,0,1,0,1,1,1,1,1,1,0,1,1
1,5917.37,9.93,13,0,0,9.112,139.998,1068.365,2,3,3,4,3,4,3,4,1,0,0,0,0,0,1,0,0,0,1,1,0,1
0,43184.08,4.273,18,1,2,7.128,129.96,1185.422,5,5,3,3,3,4,5,4,0,0,1,1,0,0,1,0,1,0,0,0,0,1
0,49614.23,6.244,11,2,1,3.033,137.47,911.259,3,3,4,3,4,3,4,2,0,0,1,1,0,0,1,1,0,0,0,1,0,0
0,17736.57,11.612,14,3,0,3.212,159.965,638.297,2,3,4,1,4,2,2,3,0,1,0,1,0,1,1,0,0,0,1,0,0,1
4,50390.91,13.945,10,5,0,11.88,169.993,1335.552,4,5,4,4,4,3,4,5,0,0,1,1,0,1,1,1,0,0,1,1,0,0
1,11247.62,10.357,13,1,2,9.062,172.462,1116.289,2,2,3,4,3,3,3,3,1,1,0,0,0,1,1,1,1,0,0,0,1,0
0,14828.39,5.318,15,3,0,7.463,162.465,1452.309,5,6,5,4,4,5,4,4,1,0,0,0,0,0,1,1,1,0,0,0,0,1
7,86449.72,10.153,10,0,0,5.951,112.455,849.847,3,4,3,4,5,2,4,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0
3,8705.79,10.657,15,3,2,17.924,192.44,1903.139,3,5,3,3,4,3,2,3,0,0,0,1,0,1,1,1,0,1,0,0,1,0
6,20724.48,11.995,16,1,0,11.36,172.474,1547.496,3,3,4,4,3,3,4,3,0,0,0,1,1,1,1,0,0,0,1,1,0,1
4,40643.06,14.476,7,1,2,18.442,137.439,1760.03,3,3,3,4,3,4,3,5,0,0,0,1,0,1,1,0,0,0,0,0,1,0
4,16035.67,2.266,12,0,0,6.218,230.134,1235.041,3,4,3,6,3,4,5,5,1,0,0,0,0,0,1,1,0,1,0,0,1,1
1,27967.87,7.39,16,1,0,14.871,182.468,1532.242,4,3,2,3,5,4,6,4,1,0,0,0,0,1,0,1,0,0,1,0,1,0
2,39176.98,8.341,15,1,0,11.95,245.146,1692.149,4,3,3,4,1,5,4,5,0,0,0,1,0,1,1,0,1,1,1,0,1,1
1,9713.69,8.531,15,2,0,5.623,222.628,1685.709,2,3,3,3,3,4,4,4,1,0,1,1,0,0,0,0,0,1,1,0,1,1
4,7458.91,10.589,9,2,1,7.033,220.162,1378.198,5,5,5,4,3,5,5,5,1,0,0,1,0,0,0,1,0,0,1,0,1,1
1,18073.63,13.63,13,0,0,20.804,192.47,2094.027,2,2,2,5,4,3,3,4,0,0,0,0,0,1,1,1,0,0,1,0,0,1
1,27492.15,10.045,12,2,1,15.159,159.965,1654.595,4,4,4,2,5,3,3,4,0,0,0,1,0,1,1,0,0,0,1,0,0,1
3,17931.97,6.217,13,0,1,27.476,255.12,3452.422,3,2,4,6,2,4,2,5,1,1,0,0,0,0,1,1,0,1,0,1,1,1
1,23618.18,5.769,13,0,0,11.758,245.132,1556.189,5,4,4,4,2,4,3,4,1,0,0,1,0,1,1,0,1,1,0,1,1,1
0,14790.79,11.971,8,1,0,3.347,92.455,847.544,3,2,2,4,2,4,4,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0
2,4289.84,11.762,11,1,2,10.155,182.447,1048.842,2,2,2,5,1,3,3,4,1,1,0,1,0,1,1,0,0,1,0,1,0,1
0,11555.49,4.797,13,0,0,18.854,207.467,1985.001,3,3,4,4,4,4,4,3,0,0,0,1,0,1,1,1,1,1,0,1,1,0
0,20646.5,11.004,11,0,1,4.121,162.468,1063.553,4,3,2,4,4,4,2,2,0,0,0,1,0,0,1,1,0,0,1,0,1,0
0,84655.31,12.2,13,1,1,15.827,137.516,1552.22,3,3,3,4,4,4,3,3,0,0,1,1,0,0,0,1,0,0,1,1,0,0
0,43528.14,8.862,12,0,0,2.547,182.497,576.754,3,3,4,2,3,3,4,2,1,1,0,0,0,1,1,1,1,1,1,0,0,0
4,31559.08,8.843,10,0,0,6.623,127.475,871.65,4,3,4,3,3,5,5,4,0,0,0,0,1,0,1,0,0,0,0,1,0,1
3,5025.12,1.865,8,1,0,10.984,159.964,1267.767,3,3,1,2,4,2,3,3,1,0,0,0,0,0,1,1,0,1,0,0,1,0
0,13342.18,6.545,11,0,0,9.711,139.968,1175.08,3,2,3,4,4,4,5,3,0,0,0,0,0,0,1,0,0,1,0,1,1,0
0,7324.74,5.81,17,4,0,11.731,139.935,1676.477,5,6,5,4,2,3,4,3,1,0,0,1,0,0,0,0,0,1,0,0,1,0
8,6650.96,9.07,16,0,0,12.505,202.443,1674.101,2,4,2,4,2,3,3,3,0,0,1,0,0,1,1,1,0,1,0,0,0,1
3,1404.19,4.974,12,2,0,12.649,187.656,1542.224,2,3,3,4,2,4,3,4,1,1,0,0,0,0,1,0,0,0,1,0,1,1
3,55127.57,10.884,9,1,0,6.581,149.945,1288.737,5,6,5,3,3,4,4,5,0,0,0,1,0,0,1,1,0,0,0,0,1,0
0,55736.72,4.682,11,0,1,11.726,147.474,1198.111,5,4,4,5,3,4,4,3,0,1,0,1,0,1,1,0,0,1,1,0,0,0
1,37552.63,10.804,7,1,0,17.254,159.994,1861.839,4,3,5,2,3,3,4,4,1,0,0,1,0,0,1,1,0,0,1,0,0,1
3,22428.12,7.176,14,2,1,4.143,117.502,558.638,3,3,3,3,4,2,3,3,0,1,0,0,0,0,1,0,1,1,0,1,0,0
4,9693.38,7.3,14,2,1,6.468,235.156,1627.193,2,3,3,4,3,4,4,4,1,0,0,0,0,0,1,1,1,0,1,0,1,1
2,19745.98,2.699,6,2,0,4.827,127.442,1061.908,5,4,4,2,3,6,4,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3,47393.32,9.238,16,1,0,8.032,137.468,975.656,3,4,4,6,2,3,5,5,1,0,0,1,0,0,1,1,0,0,0,0,1,0
0,31654.75,5.065,10,4,1,18.039,142.501,2214.156,4,5,5,3,4,4,4,3,0,0,0,0,1,0,1,0,1,1,1,1,0,0
0,15719.1,8.301,15,2,1,4.245,172.457,946.96,4,4,4,4,1,6,4,5,1,0,0,1,0,0,1,1,0,0,0,1,0,1
0,102072.0,8.192,5,1,0,8.895,212.642,1717.407,2,3,2,4,4,2,2,2,1,0,0,1,0,0,1,0,0,0,1,1,1,1
0,124493.2,7.228,14,2,0,2.848,172.44,929.915,3,3,3,3,3,2,3,4,1,0,0,0,1,0,1,1,0,1,0,0,1,0
1,40877.0,9.083,11,2,1,18.618,240.115,2064.733,5,4,5,3,4,4,3,2,1,0,0,0,1,1,1,1,0,0,0,0,1,1
1,17217.29,10.094,16,1,0,6.633,222.628,1761.874,5,5,4,3,3,3,3,4,0,0,1,0,0,0,1,0,0,1,1,0,1,1
3,7041.99,12.675,14,2,0,4.351,129.96,1037.103,4,3,4,4,3,3,3,5,0,0,1,0,1,0,1,0,1,0,0,0,0,1
1,15666.43,12.729,12,1,0,14.61,149.945,1882.951,4,5,5,3,3,5,5,5,0,0,0,0,1,0,1,1,0,0,0,0,1,0
0,48167.78,6.733,14,0,1,4.807,142.483,1162.614,5,6,5,5,2,5,4,5,1,0,0,1,1,0,1,0,1,0,1,0,0,1
1,3379.82,12.361,10,0,0,22.138,242.644,2616.566,4,4,3,3,4,5,4,3,1,0,0,0,0,0,1,1,0,1,0,1,1,1
3,43886.72,13.939,11,1,0,5.326,95.019,796.451,4,5,5,4,4,5,3,3,0,0,0,0,1,0,1,0,1,0,1,0,0,0
3,28683.49,10.351,12,0,0,10.058,144.961,1151.52,6,5,7,5,2,5,5,5,0,0,0,1,0,1,1,1,0,0,0,0,0,0
0,111143.1,14.58,14,1,1,5.141,240.115,904.562,4,3,5,2,6,2,3,2,1,0,0,0,0,1,0,1,0,0,0,0,1,1
0,42739.62,12.931,15,2,0,17.216,179.948,1670.944,2,2,2,4,4,2,3,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1
1,22986.69,8.082,16,0,0,4.984,162.461,1295.611,4,4,3,3,3,3,3,3,0,0,1,0,1,0,1,0,0,1,1,0,0,1
3,35590.37,7.516,9,2,0,2.414,114.966,468.365,3,3,3,2,3,4,4,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,28963.75,11.728,7,1,2,24.942,137.439,2246.098,3,2,3,2,4,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2,12211.88,12.206,15,0,0,1.888,172.444,628.406,2,2,2,4,4,2,4,2,0,0,1,0,1,1,1,0,0,1,0,1,1,0
0,82481.35,17.104,7,3,0,6.592,137.439,646.309,4,3,3,3,2,4,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,59196.24,8.27,17,1,1,4.155,127.475,412.764,4,4,2,5,4,3,3,4,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,25859.59,7.868,9,1,0,10.422,137.468,1028.818,3,2,2,3,4,3,2,4,1,0,0,0,1,0,1,1,0,0,0,0,1,0
3,13836.46,12.191,10,0,0,5.653,104.964,1070.919,3,4,4,2,4,3,5,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0
3,91563.15,11.949,13,1,1,2.647,127.442,969.826,3,4,4,2,4,3,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4,61117.27,10.468,13,1,1,10.573,127.496,1089.663,3,2,2,3,5,3,4,4,0,0,0,0,0,1,1,0,1,0,1,0,0,0
3,14656.97,7.353,17,0,0,10.364,127.478,1471.541,2,4,3,4,3,3,3,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0
2,81945.11,4.737,12,1,0,5.815,192.488,795.547,3,5,3,4,2,5,5,4,0,0,0,1,1,1,1,1,0,1,1,1,0,0
7,47066.46,10.932,9,0,1,19.943,127.496,1973.062,3,4,2,2,5,2,2,3,0,0,1,1,0,1,1,0,1,0,1,0,0,0
2,17786.67,9.333,13,4,0,12.631,147.442,1225.84,4,5,5,3,4,4,3,2,0,0,0,1,0,1,1,0,0,0,0,0,0,1
1,22447.98,10.726,12,0,0,3.988,182.468,758.506,5,3,4,4,4,4,3,4,1,0,0,1,1,1,1,1,0,0,1,0,1,0
1,37438.69,10.95,14,0,1,2.459,177.651,753.8,4,5,5,4,4,5,3,4,1,0,1,1,1,0,1,0,1,0,0,0,1,1
0,18370.06,5.139,10,1,0,5.878,140.001,1060.698,4,4,4,3,3,4,3,3,1,1,0,0,0,0,1,1,1,0,1,0,0,0
1,11091.57,7.748,10,2,0,3.851,114.966,560.594,4,4,3,3,2,4,3,3,1,1,0,0,1,0,1,0,0,0,0,0,0,1
0,45396.13,8.012,13,2,1,17.626,172.503,1751.103,1,2,1,3,3,1,2,3,0,0,1,1,1,0,1,1,0,0,1,1,0,1
2,125288.6,11.557,12,1,0,2.027,172.474,364.18,4,3,4,5,2,4,5,5,1,1,0,1,0,1,1,0,0,0,1,1,0,1
4,47792.78,9.012,7,3,0,2.736,182.454,537.44,5,4,2,4,4,3,4,4,1,1,0,0,0,1,1,1,0,0,0,1,1,0
0,70094.06,13.607,10,0,1,5.131,92.455,740.993,4,4,4,5,2,5,3,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,43447.28,5.444,13,2,0,11.257,220.132,1386.235,4,5,4,4,4,5,4,3,0,0,0,1,1,1,1,0,0,0,1,0,1,1
3,21308.46,10.022,10,2,0,10.529,114.951,1628.926,3,3,3,4,3,2,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,12547.26,8.427,19,0,1,8.596,184.95,1431.488,3,3,3,1,3,4,4,5,1,0,0,1,0,0,1,1,0,1,0,1,1,0
3,29318.96,14.741,15,1,0,4.619,152.509,885.834,2,4,2,3,3,3,3,3,1,0,0,0,0,0,1,1,1,0,1,0,1,0
3,25502.9,8.709,12,1,0,5.606,124.961,1193.722,2,3,3,3,6,1,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1,88981.56,1.276,10,0,0,18.674,149.991,1971.643,3,4,2,3,3,3,1,2,0,0,0,1,1,0,1,1,0,0,1,0,1,0
5,41521.95,8.809,12,1,0,6.941,125.007,783.545,5,4,4,6,3,4,5,4,1,0,0,1,0,0,1,1,0,0,1,0,0,0
0,938.81,10.488,17,0,1,10.918,182.468,1198.334,3,3,2,5,3,3,3,3,1,0,0,1,0,1,1,1,0,0,1,0,1,0
